pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
9470054,1,0,2,6,0,9,35,0,0,1,3,3,3,3,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,35,0,0,11,10,13,5,1,2,3
5678928,1,0,3,1,0,3,11,0,0,1,6,6,4,4,0,0,0,0,3,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,10,3,3,5,1,0,0,1,0,1,2,2
9982731,1,0,1,1,0,2,6,0,0,1,1,1,1,1,1,1,0,0,4,4,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,5,0,0,0,0,0,4,2,0,1,2,2
4643581,1,0,2,5,0,0,5,0,0,2,1,1,1,1,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,2,200,0,0,2,2,1,1,2,2
6601755,1,0,1,7,0,15,3,1,10,1,6,6,8,8,1,1,1,1,12,13,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,2,2,2,3,3,3,3,4,2,1,2,35,0,1,0,1,2,1,12,3,1,2,3
9378988,3,0,2,1,0,10,38,0,0,1,0,0,55,55,0,0,1,1,0,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,12,0,8,0,0,1,6,9,1,1,2,2
6526910,3,0,1,2,0,1,4,0,0,1,2,2,2,2,1,0,0,0,3,6,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,1,2,1,1,2,3
1197318,3,0,0,7,0,4,4,0,0,1,2,2,3,3,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,1,1,1,1,2,2
8360869,1,0,2,1,0,7,7,0,0,1,5,5,2,2,0,0,0,0,4,5,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,4,0,2,0,0,0,1,2,1,1,2,3
3743850,3,0,1,2,0,1,0,4,5,2,2,2,2,2,0,0,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,10,0,1,0,0,0,0,4,1,1,2,2
6546251,1,0,2,1,0,2,9,0,0,1,1,1,2,2,1,1,0,0,4,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,7,0,0,0,0,0,3,2,1,1,2,3
2828776,1,0,0,1,0,3,16,0,0,1,2,2,3,3,1,1,1,1,3,4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,6,0,3,200,6,0,3,4,1,1,2,2
7177787,1,0,1,1,0,10,7,0,0,1,2,2,7,7,0,0,0,0,4,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,0,1,0,0,0,1,3,1,2,2,2
3757254,1,0,1,1,0,4,12,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,6,0,0,0,1,1,1,1,2,3
4544058,1,0,2,1,0,5,15,0,0,1,20,20,22,22,0,0,0,0,20,22,1,2,1,1,2,2,2,2,1,1,2,2,2,3,1,1,3,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,14,0,0,3,1,0,2,1,1,3
8538659,1,0,1,1,0,7,22,0,0,1,11,11,11,11,1,1,1,1,22,22,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,25,0,7,1,7,3,3,1,2,1
5661495,2,0,0,7,0,0,0,5,0,2,0,0,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,1,0,1,2,2
6635346,1,0,1,5,0,2,6,0,0,1,7,7,7,7,0,0,0,0,0,0,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,2,1,1,1,2
1548912,3,0,2,1,0,7,6,2,2,1,2,1,2,2,1,1,0,0,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,0,0,0,5,1,1,2,2
3461947,3,0,1,7,0,2,5,0,0,1,3,3,3,3,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,1,1,0,1,2,3
2033926,1,0,2,1,0,3,7,0,0,1,1,1,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,0,5,0,0,0,1,4,1,1,2,2
3739932,1,0,2,1,0,6,27,0,0,1,16,16,16,16,0,0,0,0,16,16,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,43,0,3,1,6,4,3,1,2,2
6747008,2,0,1,1,0,2,5,0,0,1,1,1,2,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,2,2,0,1,2,3
3185013,1,0,1,8,0,5,5,0,0,1,1,1,1,1,0,0,0,0,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,2,0,1,2,3
8182709,1,0,3,5,0,3,12,0,0,1,2,2,2,2,0,0,0,0,5,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,3,0,1,2,3
2482898,1,0,1,5,0,5,28,0,0,1,17,17,25,25,0,0,0,0,17,20,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,14,0,3,0,0,0,1,6,2,1,2,2
8748773,1,0,1,1,0,3,15,0,0,1,5,5,5,5,1,1,1,1,6,6,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,5,0,1,0,0,0,0,2,1,1,2,2
8979508,3,0,8,8,0,13,31,0,0,1,4,4,28,28,1,1,2,2,0,10,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,4,1,1,4,4,2,1,1,86,0,10,0,0,0,28,31,4,1,1,2
1091078,1,0,9,1,0,25,94,0,0,1,55,55,81,81,1,0,1,0,25,0,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,2,2,2,2,4,4,4,4,4,1,2,100,0,6,0,0,0,35,52,5,1,2,1
9520902,2,0,1,1,0,5,12,0,0,1,18,18,24,24,2,2,2,2,14,13,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,14,40,0,0,2,10,1,4,1,2,2
1873086,1,0,4,1,0,34,16,0,0,1,16,10,16,14,0,0,0,0,10,14,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,2,2,9,1,1,1,1,1,4,1,4,4,4,1,9,3,0,35,0,0,0,8,2,2,1,1,3
2760480,3,0,2,5,0,6,9,0,3,1,3,3,3,3,1,1,1,1,4,4,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,0,1,0,0,0,0,2,1,1,2,2
9615363,1,0,2,1,0,11,19,0,0,1,18,18,18,18,18,18,18,18,4,4,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,2,1,2,1,2,1
8795226,3,0,2,2,0,9,7,0,0,1,2,2,2,1,0,0,0,0,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,32,0,4,0,0,0,0,3,3,1,2,3
6995136,1,0,4,7,0,24,19,0,0,1,1,1,5,5,1,1,0,0,12,12,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,2,1,1,1,1,3,3,3,1,1,1,20,0,7,0,0,1,10,10,2,1,1,1
5132851,3,0,2,1,0,1,4,1,0,1,2,2,2,2,0,0,0,0,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,0,0,0,0,0,0,2,1,1,2,3
4341536,1,0,2,7,0,3,14,0,0,1,2,2,2,2,0,0,0,0,8,8,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,1,3,0,1,2,2
6833024,1,0,4,1,0,3,10,2,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,2,1,2
8414961,1,0,10,1,0,3,13,0,0,1,4,2,4,4,0,0,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,3,0,1,2,3
1752999,1,0,3,2,0,1,6,0,0,1,1,1,1,1,0,0,0,0,3,4,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,2,0,1,2,2
7791192,3,0,1,1,0,1,5,0,3,2,5,5,8,8,1,1,0,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,5,0,1,0,0,0,0,3,2,1,2,1
9870271,1,0,4,7,0,0,10,0,0,2,1,1,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,2,2,7,0,1,0,0,0,0,2,0,2,2,3
6865014,1,0,2,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,5,0,0,0,0,0,1,1,2
4929045,1,0,1,5,0,1,4,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,1,0,2,2,2
3285173,1,0,2,1,0,1,8,0,0,1,1,1,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,0,0,0,2,0,1,2,3
4285764,1,0,3,1,0,13,10,0,0,1,2,2,5,5,0,0,0,0,7,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,3,0,1,2,2
2317517,1,0,3,1,0,4,12,0,2,1,2,2,3,3,1,0,0,0,6,7,1,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,9,0,7,0,0,0,1,3,1,1,2,2
7405628,1,0,3,1,0,0,15,0,0,2,4,4,4,4,1,0,0,0,4,4,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,9,0,1,0,0,1,0,8,1,1,2,1
6753375,1,0,3,5,0,4,22,0,0,1,4,4,4,4,0,0,0,0,8,8,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,4,1,1,1,2
2074029,1,0,2,2,0,2,6,0,0,2,1,1,1,1,0,0,0,0,3,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,0,0,0,2,0,1,2,3
8810084,1,0,0,1,0,8,11,0,0,2,1,1,3,3,0,0,0,0,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,5,0,1,0,0,0,1,3,1,1,2,1
3571528,1,0,7,5,0,3,17,0,0,1,6,6,7,7,0,0,0,0,6,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,4,0,1,2,2
9285627,3,0,4,1,0,21,13,0,0,1,0,0,22,22,0,0,2,2,0,5,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,3,4,4,4,4,1,1,30,0,11,0,0,0,6,10,3,1,2,2
7778941,1,0,2,1,0,2,6,0,0,1,2,2,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,1,1,1,2,2
4700312,1,0,8,1,0,8,29,0,0,1,2,2,6,6,0,0,0,0,2,6,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,0,0,1,6,0,1,2,2
5230609,1,0,0,7,0,1,5,0,0,1,1,1,2,2,0,0,0,0,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,2,0,1,2,3
8337612,3,0,3,1,0,13,42,2,0,1,0,0,46,35,0,0,1,1,0,75,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,9,2,1,1,1,1,1,1,1,3,1,4,4,1,1,1,66,0,25,0,0,1,30,29,4,1,2,1
4721286,3,0,4,2,0,12,21,0,0,1,8,2,4,2,0,0,0,0,11,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,2,2,2,4,4,4,4,4,4,1,1,60,0,6,0,0,0,0,17,5,1,2,2
9807015,1,0,3,1,0,19,19,0,0,1,10,10,10,10,0,0,0,0,10,10,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,2,3,4,4,4,1,1,1,14,0,1,0,0,0,1,10,1,1,2,1
8835980,1,0,2,1,0,5,22,0,0,1,3,3,10,10,1,1,1,1,8,0,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,6,0,8,0,0,0,0,14,2,1,2,2
7792344,1,0,7,2,0,4,7,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,0,1,0,0,0,1,2,1,2,2,3
1024091,1,0,2,1,0,3,14,0,0,1,2,2,3,3,0,0,0,0,4,4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,7,0,4,0,0,0,1,2,1,1,2,1
1295008,1,0,1,1,0,0,4,0,0,2,1,1,1,1,0,0,0,0,3,3,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,0,0,25,0,0,0,1,0,1,2,2
4479807,3,0,8,5,0,13,36,0,0,2,10,10,20,20,1,0,0,0,3,3,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,2,59,0,25,0,0,0,0,37,3,1,2,1
2158353,1,0,1,5,0,1,6,0,0,1,1,1,1,1,0,0,0,0,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,3,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,0,5,0,0,0,1,0,1,2,2
5531938,3,0,2,1,0,4,3,0,0,2,1,1,6,6,1,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,0,1,0,0,0,1,3,1,1,2,2
2482088,1,0,0,5,0,0,0,6,0,2,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,1,0,1,2,3
6071990,1,0,0,1,0,3,10,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,0,1,0,1,0,1,2,1,1,1,2
3767527,1,0,0,2,0,2,0,9,0,1,1,1,1,1,0,0,0,0,5,5,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,2,9,5,0,0,0,0,0,1,2,0,1,2,3
3872052,3,0,1,5,0,2,6,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,0,0,0,2,1,1,2,3
8632006,1,0,2,1,0,8,27,0,0,1,15,15,12,12,3,3,3,3,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,20,0,0,1,0,2,2,1,1,1
5693485,1,0,5,1,0,2,22,0,0,2,6,6,12,12,1,1,1,1,7,13,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,10,0,4,0,0,0,4,8,1,2,2,2
1052500,1,0,1,7,0,2,0,4,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,2,0,0,2,1,1,2,3
2197835,1,0,2,1,0,10,24,0,0,1,12,12,13,13,0,0,0,0,0,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,2,0,21,6,25,1,19,25,2,1,2,2
3578896,3,0,1,8,0,2,3,2,0,1,2,2,5,5,0,0,1,1,6,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,0,0,0,0,0,0,3,1,1,1,2
2134660,1,0,1,1,0,16,12,12,0,1,10,10,14,14,0,0,0,0,7,7,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,8,0,0,0,1,1,1,1,2,3
6088320,1,0,1,1,0,6,11,0,0,1,3,3,5,5,0,0,0,0,3,3,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,2,2,2,2,2,2,2,2,2,1,9,1,0,1,0,10,0,1,1,1,1,2,3
3030835,1,0,1,1,0,4,12,0,0,1,2,2,1,1,0,0,0,0,4,6,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,6,0,7,0,0,0,1,2,1,1,2,3
3131014,3,0,0,7,0,1,0,0,5,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,5,0,4,0,0,0,1,2,0,1,2,1
2965365,3,0,3,1,0,5,7,0,0,1,3,3,3,3,0,0,0,0,6,6,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,2,3,1,1,2,2
9610835,1,0,4,1,0,5,15,5,0,1,0,0,12,12,0,0,1,1,0,6,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,20,0,14,0,0,1,0,10,1,1,2,2
1718084,3,0,1,2,0,2,6,0,0,2,1,1,1,1,0,0,1,1,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,9,4,0,0,0,0,0,1,3,1,1,2,3
9621049,1,0,3,1,0,20,20,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,5,0,1,0,0,0,1,4,1,1,2,2
5599738,3,0,4,1,0,34,30,4,0,1,24,22,29,20,2,2,1,1,10,13,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,3,1,1,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,70,0,22,0,0,1,26,35,6,1,2,1
1126072,1,0,1,5,0,4,9,0,0,1,5,5,5,5,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,4,0,1,0,1,1,1,1,2,3
3004626,1,0,2,5,0,17,17,0,0,2,1,1,2,2,0,0,0,0,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,0,1,0,0,0,1,2,1,1,2,2
9694040,3,0,1,5,0,4,11,9,0,1,3,3,4,4,0,0,0,0,6,8,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,20,0,2,0,0,0,1,8,2,2,2,2
6471005,1,0,0,2,0,1,5,0,0,2,1,1,1,1,0,0,0,0,3,4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,1,0,2,2,3
8693861,1,0,1,2,0,1,10,0,0,2,3,3,3,3,0,0,0,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,5,0,3,0,0,0,2,3,1,1,1,2
8240864,3,0,1,2,0,2,7,0,0,2,3,3,3,3,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,6,0,3,0,0,0,0,3,0,1,2,3
4902341,1,0,1,1,0,8,9,0,0,1,5,5,6,6,0,0,0,0,5,6,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,2,9,4,0,0,0,0,0,0,1,1,1,2,3
4393830,3,0,2,7,0,1,0,5,0,1,1,1,1,1,1,1,1,1,7,7,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,4,0,4,0,0,0,0,2,1,1,2,2
5717633,2,0,0,2,0,1,1,0,4,1,1,0,1,1,1,0,0,0,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,0,0,0,1,1,1,2,3
2807272,3,0,2,2,0,2,8,0,0,2,2,2,2,2,1,1,0,0,3,2,1,1,1,2,2,2,2,1,1,2,2,2,2,3,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,13,0,2,0,0,0,1,4,1,2,2,2
